data_hora,lixo1,lixo2,user
20210507131000,-2.289.836.111,-4.309.041.667,321
20210507131500,-2.289.836.111,-4.309.041.667,265
20210507132000,-2.289.836.111,-4.309.041.667,298
20210507132500,-2.289.836.111,-4.309.041.667,324
20210507133000,-2.289.836.111,-4.309.041.667,328
20210507133500,-2.289.836.111,-4.309.041.667,341
20210507134000,-2.289.836.111,-4.309.041.667,306
20210507134500,-2.289.836.111,-4.309.041.667,284
20210507135000,-2.289.836.111,-4.309.041.667,274
20210507135500,-2.289.836.111,-4.309.041.667,252
,,,
20210507140000,-2.289.836.111,-4.309.041.667,291
20210507140500,-2.289.836.111,-4.309.041.667,258
20210507141000,-2.289.836.111,-4.309.041.667,268
20210507141500,-2.289.836.111,-4.309.041.667,269
20210507142000,-2.289.836.111,-4.309.041.667,282
20210507142500,-2.289.836.111,-4.309.041.667,285
20210507143000,-2.289.836.111,-4.309.041.667,348
20210507143500,-2.289.836.111,-4.309.041.667,291
20210507144000,-2.289.836.111,-4.309.041.667,309
20210507144500,-2.289.836.111,-4.309.041.667,350
20210507145000,-2.289.836.111,-4.309.041.667,307
20210507145500,-2.289.836.111,-4.309.041.667,249
,,,
20210507150000,-2.289.836.111,-4.309.041.667,277
20210507150500,-2.289.836.111,-4.309.041.667,259
20210507151000,-2.289.836.111,-4.309.041.667,305
20210507151500,-2.289.836.111,-4.309.041.667,253
20210507152000,-2.289.836.111,-4.309.041.667,279
20210507152500,-2.289.836.111,-4.309.041.667,327
20210507153000,-2.289.836.111,-4.309.041.667,309
20210507153500,-2.289.836.111,-4.309.041.667,260
20210507154000,-2.289.836.111,-4.309.041.667,275
20210507154500,-2.289.836.111,-4.309.041.667,259
20210507155000,-2.289.836.111,-4.309.041.667,276
20210507155500,-2.289.836.111,-4.309.041.667,280
,,,
20210507160000,-2.289.836.111,-4.309.041.667,280
20210507160500,-2.289.836.111,-4.309.041.667,246
20210507161000,-2.289.836.111,-4.309.041.667,292
20210507161500,-2.289.836.111,-4.309.041.667,312
20210507162000,-2.289.836.111,-4.309.041.667,331
20210507162500,-2.289.836.111,-4.309.041.667,271
20210507163000,-2.289.836.111,-4.309.041.667,313
20210507163500,-2.289.836.111,-4.309.041.667,249
20210507164000,-2.289.836.111,-4.309.041.667,218
20210507164500,-2.289.836.111,-4.309.041.667,239
20210507165000,-2.289.836.111,-4.309.041.667,242
20210507165500,-2.289.836.111,-4.309.041.667,273
,,,
20210507170000,-2.289.836.111,-4.309.041.667,273
20210507170500,-2.289.836.111,-4.309.041.667,239
20210507171000,-2.289.836.111,-4.309.041.667,274
20210507171500,-2.289.836.111,-4.309.041.667,306
20210507172000,-2.289.836.111,-4.309.041.667,330
20210507172500,-2.289.836.111,-4.309.041.667,259
20210507173000,-2.289.836.111,-4.309.041.667,212
20210507173500,-2.289.836.111,-4.309.041.667,255
20210507174000,-2.289.836.111,-4.309.041.667,283
20210507174500,-2.289.836.111,-4.309.041.667,249
20210507175000,-2.289.836.111,-4.309.041.667,266
20210507175500,-2.289.836.111,-4.309.041.667,238
,,,
20210507180000,-2.289.836.111,-4.309.041.667,309
20210507180500,-2.289.836.111,-4.309.041.667,288
20210507181000,-2.289.836.111,-4.309.041.667,270
20210507181500,-2.289.836.111,-4.309.041.667,258
20210507182000,-2.289.836.111,-4.309.041.667,341
20210507182500,-2.289.836.111,-4.309.041.667,242
20210507183000,-2.289.836.111,-4.309.041.667,308
20210507183500,-2.289.836.111,-4.309.041.667,311
20210507184000,-2.289.836.111,-4.309.041.667,240
20210507184500,-2.289.836.111,-4.309.041.667,253
20210507185000,-2.289.836.111,-4.309.041.667,323
20210507185500,-2.289.836.111,-4.309.041.667,234
,,,
20210507190000,-2.289.836.111,-4.309.041.667,717
20210507190500,-2.289.836.111,-4.309.041.667,334
20210507191000,-2.289.836.111,-4.309.041.667,298
20210507191500,-2.289.836.111,-4.309.041.667,267
20210507192000,-2.289.836.111,-4.309.041.667,191
20210507192500,-2.289.836.111,-4.309.041.667,345
20210507193000,-2.289.836.111,-4.309.041.667,282
20210507193500,-2.289.836.111,-4.309.041.667,281
20210507194000,-2.289.836.111,-4.309.041.667,232
20210507194500,-2.289.836.111,-4.309.041.667,239
20210507195000,-2.289.836.111,-4.309.041.667,259
20210507195500,-2.289.836.111,-4.309.041.667,278
,,,
20210507200000,-2.289.836.111,-4.309.041.667,401
20210507200500,-2.289.836.111,-4.309.041.667,314
20210507201000,-2.289.836.111,-4.309.041.667,267
20210507201500,-2.289.836.111,-4.309.041.667,261
20210507202000,-2.289.836.111,-4.309.041.667,243
20210507202500,-2.289.836.111,-4.309.041.667,223
20210507203000,-2.289.836.111,-4.309.041.667,323
20210507203500,-2.289.836.111,-4.309.041.667,309
20210507204000,-2.289.836.111,-4.309.041.667,213
20210507204500,-2.289.836.111,-4.309.041.667,274
20210507205000,-2.289.836.111,-4.309.041.667,306
20210507205500,-2.289.836.111,-4.309.041.667,320
,,,
20210507210000,-2.289.836.111,-4.309.041.667,365
20210507210500,-2.289.836.111,-4.309.041.667,301
20210507211000,-2.289.836.111,-4.309.041.667,275
20210507211500,-2.289.836.111,-4.309.041.667,232
20210507212000,-2.289.836.111,-4.309.041.667,178
20210507212500,-2.289.836.111,-4.309.041.667,213
20210507213000,-2.289.836.111,-4.309.041.667,251
20210507213500,-2.289.836.111,-4.309.041.667,247
20210507214000,-2.289.836.111,-4.309.041.667,209
20210507214500,-2.289.836.111,-4.309.041.667,261
20210507215000,-2.289.836.111,-4.309.041.667,223
20210507215500,-2.289.836.111,-4.309.041.667,233
,,,
20210507220000,-2.289.836.111,-4.309.041.667,298
20210507220500,-2.289.836.111,-4.309.041.667,289
20210507221000,-2.289.836.111,-4.309.041.667,216
20210507221500,-2.289.836.111,-4.309.041.667,235
20210507222000,-2.289.836.111,-4.309.041.667,209
20210507222500,-2.289.836.111,-4.309.041.667,176
20210507223000,-2.289.836.111,-4.309.041.667,204
20210507223500,-2.289.836.111,-4.309.041.667,209
20210507224000,-2.289.836.111,-4.309.041.667,151
20210507224500,-2.289.836.111,-4.309.041.667,180
20210507225000,-2.289.836.111,-4.309.041.667,197
20210507225500,-2.289.836.111,-4.309.041.667,196
,,,
20210507230000,-2.289.836.111,-4.309.041.667,255
20210507230500,-2.289.836.111,-4.309.041.667,229
20210507231000,-2.289.836.111,-4.309.041.667,180
20210507231500,-2.289.836.111,-4.309.041.667,142
20210507232000,-2.289.836.111,-4.309.041.667,150
20210507232500,-2.289.836.111,-4.309.041.667,155
20210507233000,-2.289.836.111,-4.309.041.667,149
20210507233500,-2.289.836.111,-4.309.041.667,184
20210507234000,-2.289.836.111,-4.309.041.667,146
20210507234500,-2.289.836.111,-4.309.041.667,94
20210507235000,-2.289.836.111,-4.309.041.667,93
20210507235500,-2.289.836.111,-4.309.041.667,73
,,,
20210508000000,-2.289.836.111,-4.309.041.667,231
20210508000500,-2.289.836.111,-4.309.041.667,180
20210508001000,-2.289.836.111,-4.309.041.667,175
20210508001500,-2.289.836.111,-4.309.041.667,125
20210508002000,-2.289.836.111,-4.309.041.667,143
20210508002500,-2.289.836.111,-4.309.041.667,111
20210508003000,-2.289.836.111,-4.309.041.667,125
20210508003500,-2.289.836.111,-4.309.041.667,161
20210508004000,-2.289.836.111,-4.309.041.667,111
20210508004500,-2.289.836.111,-4.309.041.667,120
20210508005000,-2.289.836.111,-4.309.041.667,144
20210508005500,-2.289.836.111,-4.309.041.667,150
,,,
20210508010000,-2.289.836.111,-4.309.041.667,182
20210508010500,-2.289.836.111,-4.309.041.667,144
20210508011000,-2.289.836.111,-4.309.041.667,139
20210508011500,-2.289.836.111,-4.309.041.667,112
20210508012000,-2.289.836.111,-4.309.041.667,142
20210508012500,-2.289.836.111,-4.309.041.667,94
20210508013000,-2.289.836.111,-4.309.041.667,100
20210508013500,-2.289.836.111,-4.309.041.667,126
20210508014000,-2.289.836.111,-4.309.041.667,89
20210508014500,-2.289.836.111,-4.309.041.667,99
20210508015000,-2.289.836.111,-4.309.041.667,133
20210508015500,-2.289.836.111,-4.309.041.667,135
,,,
20210508020000,-2.289.836.111,-4.309.041.667,155
20210508020500,-2.289.836.111,-4.309.041.667,132
20210508021000,-2.289.836.111,-4.309.041.667,114
20210508021500,-2.289.836.111,-4.309.041.667,86
20210508022000,-2.289.836.111,-4.309.041.667,92
20210508022500,-2.289.836.111,-4.309.041.667,74
20210508023000,-2.289.836.111,-4.309.041.667,82
20210508023500,-2.289.836.111,-4.309.041.667,114
20210508024000,-2.289.836.111,-4.309.041.667,66
20210508024500,-2.289.836.111,-4.309.041.667,86
20210508025000,-2.289.836.111,-4.309.041.667,111
20210508025500,-2.289.836.111,-4.309.041.667,114
,,,
20210508030000,-2.289.836.111,-4.309.041.667,155
20210508030500,-2.289.836.111,-4.309.041.667,125
20210508031000,-2.289.836.111,-4.309.041.667,106
20210508031500,-2.289.836.111,-4.309.041.667,79
20210508032000,-2.289.836.111,-4.309.041.667,89
20210508032500,-2.289.836.111,-4.309.041.667,71
20210508033000,-2.289.836.111,-4.309.041.667,68
20210508033500,-2.289.836.111,-4.309.041.667,100
20210508034000,-2.289.836.111,-4.309.041.667,59
20210508034500,-2.289.836.111,-4.309.041.667,87
20210508035000,-2.289.836.111,-4.309.041.667,101
20210508035500,-2.289.836.111,-4.309.041.667,95
,,,
20210508040000,-2.289.836.111,-4.309.041.667,152
20210508040500,-2.289.836.111,-4.309.041.667,108
20210508041000,-2.289.836.111,-4.309.041.667,100
20210508041500,-2.289.836.111,-4.309.041.667,72
20210508042000,-2.289.836.111,-4.309.041.667,80
20210508042500,-2.289.836.111,-4.309.041.667,71
20210508043000,-2.289.836.111,-4.309.041.667,67
20210508043500,-2.289.836.111,-4.309.041.667,89
20210508044000,-2.289.836.111,-4.309.041.667,57
20210508044500,-2.289.836.111,-4.309.041.667,88
20210508045000,-2.289.836.111,-4.309.041.667,95
20210508045500,-2.289.836.111,-4.309.041.667,108
,,,
20210508050000,-2.289.836.111,-4.309.041.667,139
20210508050500,-2.289.836.111,-4.309.041.667,113
20210508051000,-2.289.836.111,-4.309.041.667,109
20210508051500,-2.289.836.111,-4.309.041.667,63
20210508052000,-2.289.836.111,-4.309.041.667,84
20210508052500,-2.289.836.111,-4.309.041.667,68
20210508053000,-2.289.836.111,-4.309.041.667,85
20210508053500,-2.289.836.111,-4.309.041.667,106
20210508054000,-2.289.836.111,-4.309.041.667,74
20210508054500,-2.289.836.111,-4.309.041.667,99
20210508055000,-2.289.836.111,-4.309.041.667,103
20210508055500,-2.289.836.111,-4.309.041.667,114
,,,
20210508060000,-2.289.836.111,-4.309.041.667,136
20210508060500,-2.289.836.111,-4.309.041.667,112
20210508061000,-2.289.836.111,-4.309.041.667,126
20210508061500,-2.289.836.111,-4.309.041.667,72
20210508062000,-2.289.836.111,-4.309.041.667,78
20210508062500,-2.289.836.111,-4.309.041.667,80
20210508063000,-2.289.836.111,-4.309.041.667,112
20210508063500,-2.289.836.111,-4.309.041.667,110
20210508064000,-2.289.836.111,-4.309.041.667,111
20210508064500,-2.289.836.111,-4.309.041.667,108
20210508065000,-2.289.836.111,-4.309.041.667,137
20210508065500,-2.289.836.111,-4.309.041.667,118
,,,
20210508070000,-2.289.836.111,-4.309.041.667,146
20210508070500,-2.289.836.111,-4.309.041.667,132
20210508071000,-2.289.836.111,-4.309.041.667,154
20210508071500,-2.289.836.111,-4.309.041.667,126
20210508072000,-2.289.836.111,-4.309.041.667,109
20210508072500,-2.289.836.111,-4.309.041.667,100
20210508073000,-2.289.836.111,-4.309.041.667,136
20210508073500,-2.289.836.111,-4.309.041.667,176
20210508074000,-2.289.836.111,-4.309.041.667,123
20210508074500,-2.289.836.111,-4.309.041.667,116
20210508075000,-2.289.836.111,-4.309.041.667,141
20210508075500,-2.289.836.111,-4.309.041.667,165
,,,
20210508080000,-2.289.836.111,-4.309.041.667,204
20210508080500,-2.289.836.111,-4.309.041.667,207
20210508081000,-2.289.836.111,-4.309.041.667,175
20210508081500,-2.289.836.111,-4.309.041.667,128
20210508082000,-2.289.836.111,-4.309.041.667,141
20210508082500,-2.289.836.111,-4.309.041.667,159
20210508083000,-2.289.836.111,-4.309.041.667,138
20210508083500,-2.289.836.111,-4.309.041.667,187
20210508084000,-2.289.836.111,-4.309.041.667,184
20210508084500,-2.289.836.111,-4.309.041.667,149
20210508085000,-2.289.836.111,-4.309.041.667,178
20210508085500,-2.289.836.111,-4.309.041.667,236
,,,
20210508090000,-2.289.836.111,-4.309.041.667,274
20210508090500,-2.289.836.111,-4.309.041.667,252
20210508091000,-2.289.836.111,-4.309.041.667,186
20210508091500,-2.289.836.111,-4.309.041.667,211
20210508092000,-2.289.836.111,-4.309.041.667,160
20210508092500,-2.289.836.111,-4.309.041.667,156
20210508093000,-2.289.836.111,-4.309.041.667,185
20210508093500,-2.289.836.111,-4.309.041.667,255
20210508094000,-2.289.836.111,-4.309.041.667,219
20210508094500,-2.289.836.111,-4.309.041.667,238
20210508095000,-2.289.836.111,-4.309.041.667,231
20210508095500,-2.289.836.111,-4.309.041.667,221
,,,
20210508100000,-2.289.836.111,-4.309.041.667,301
20210508100500,-2.289.836.111,-4.309.041.667,284
20210508101000,-2.289.836.111,-4.309.041.667,240
20210508101500,-2.289.836.111,-4.309.041.667,203
20210508102000,-2.289.836.111,-4.309.041.667,263
20210508102500,-2.289.836.111,-4.309.041.667,201
20210508103000,-2.289.836.111,-4.309.041.667,191
20210508103500,-2.289.836.111,-4.309.041.667,267
20210508104000,-2.289.836.111,-4.309.041.667,268
20210508104500,-2.289.836.111,-4.309.041.667,221
20210508105000,-2.289.836.111,-4.309.041.667,226
20210508105500,-2.289.836.111,-4.309.041.667,262
,,,
20210508110000,-2.289.836.111,-4.309.041.667,289
20210508110500,-2.289.836.111,-4.309.041.667,263
20210508111000,-2.289.836.111,-4.309.041.667,306
20210508111500,-2.289.836.111,-4.309.041.667,259
20210508112000,-2.289.836.111,-4.309.041.667,224
20210508112500,-2.289.836.111,-4.309.041.667,224
20210508113000,-2.289.836.111,-4.309.041.667,227
20210508113500,-2.289.836.111,-4.309.041.667,309
20210508114000,-2.289.836.111,-4.309.041.667,202
20210508114500,-2.289.836.111,-4.309.041.667,218
20210508115000,-2.289.836.111,-4.309.041.667,229
20210508115500,-2.289.836.111,-4.309.041.667,222
,,,
20210508120000,-2.289.836.111,-4.309.041.667,263
20210508120500,-2.289.836.111,-4.309.041.667,256
20210508121000,-2.289.836.111,-4.309.041.667,198
20210508121500,-2.289.836.111,-4.309.041.667,229
20210508122000,-2.289.836.111,-4.309.041.667,226
20210508122500,-2.289.836.111,-4.309.041.667,221
20210508123000,-2.289.836.111,-4.309.041.667,289
20210508123500,-2.289.836.111,-4.309.041.667,320
20210508124000,-2.289.836.111,-4.309.041.667,252
20210508124500,-2.289.836.111,-4.309.041.667,218
20210508125000,-2.289.836.111,-4.309.041.667,261
20210508125500,-2.289.836.111,-4.309.041.667,215
,,,
20210508130000,-2.289.836.111,-4.309.041.667,273
20210508130500,-2.289.836.111,-4.309.041.667,285
20210508131000,-2.289.836.111,-4.309.041.667,224
20210508131500,-2.289.836.111,-4.309.041.667,266
20210508132000,-2.289.836.111,-4.309.041.667,274
20210508132500,-2.289.836.111,-4.309.041.667,246
20210508133000,-2.289.836.111,-4.309.041.667,302
20210508133500,-2.289.836.111,-4.309.041.667,273
20210508134000,-2.289.836.111,-4.309.041.667,292
20210508134500,-2.289.836.111,-4.309.041.667,255
20210508135000,-2.289.836.111,-4.309.041.667,248
20210508135500,-2.289.836.111,-4.309.041.667,268
,,,
20210508140000,-2.289.836.111,-4.309.041.667,280
20210508140500,-2.289.836.111,-4.309.041.667,229
20210508141000,-2.289.836.111,-4.309.041.667,334
20210508141500,-2.289.836.111,-4.309.041.667,256
20210508142000,-2.289.836.111,-4.309.041.667,273
20210508142500,-2.289.836.111,-4.309.041.667,251
20210508143000,-2.289.836.111,-4.309.041.667,302
20210508143500,-2.289.836.111,-4.309.041.667,287
20210508144000,-2.289.836.111,-4.309.041.667,255
20210508144500,-2.289.836.111,-4.309.041.667,247
20210508145000,-2.289.836.111,-4.309.041.667,279
20210508145500,-2.289.836.111,-4.309.041.667,231
,,,
20210508150000,-2.289.836.111,-4.309.041.667,316
20210508150500,-2.289.836.111,-4.309.041.667,260
20210508151000,-2.289.836.111,-4.309.041.667,264
20210508151500,-2.289.836.111,-4.309.041.667,274
20210508152000,-2.289.836.111,-4.309.041.667,236
20210508152500,-2.289.836.111,-4.309.041.667,245
20210508153000,-2.289.836.111,-4.309.041.667,206
20210508153500,-2.289.836.111,-4.309.041.667,244
20210508154000,-2.289.836.111,-4.309.041.667,203
20210508154500,-2.289.836.111,-4.309.041.667,195
20210508155000,-2.289.836.111,-4.309.041.667,276
20210508155500,-2.289.836.111,-4.309.041.667,249
,,,
20210508160000,-2.289.836.111,-4.309.041.667,282
20210508160500,-2.289.836.111,-4.309.041.667,282
20210508161000,-2.289.836.111,-4.309.041.667,250
20210508161500,-2.289.836.111,-4.309.041.667,262
20210508162000,-2.289.836.111,-4.309.041.667,269
20210508162500,-2.289.836.111,-4.309.041.667,252
20210508163000,-2.289.836.111,-4.309.041.667,258
20210508163500,-2.289.836.111,-4.309.041.667,296
20210508164000,-2.289.836.111,-4.309.041.667,213
20210508164500,-2.289.836.111,-4.309.041.667,229
20210508165000,-2.289.836.111,-4.309.041.667,289
20210508165500,-2.289.836.111,-4.309.041.667,264
,,,
20210508170000,-2.289.836.111,-4.309.041.667,273
20210508170500,-2.289.836.111,-4.309.041.667,241
20210508171000,-2.289.836.111,-4.309.041.667,261
20210508171500,-2.289.836.111,-4.309.041.667,306
20210508172000,-2.289.836.111,-4.309.041.667,238
20210508172500,-2.289.836.111,-4.309.041.667,221
20210508173000,-2.289.836.111,-4.309.041.667,232
20210508173500,-2.289.836.111,-4.309.041.667,250
20210508174000,-2.289.836.111,-4.309.041.667,251
20210508174500,-2.289.836.111,-4.309.041.667,227
20210508175000,-2.289.836.111,-4.309.041.667,315
20210508175500,-2.289.836.111,-4.309.041.667,275
,,,
20210508180000,-2.289.836.111,-4.309.041.667,260
20210508180500,-2.289.836.111,-4.309.041.667,245
20210508181000,-2.289.836.111,-4.309.041.667,308
20210508181500,-2.289.836.111,-4.309.041.667,269
20210508182000,-2.289.836.111,-4.309.041.667,294
20210508182500,-2.289.836.111,-4.309.041.667,294
20210508183000,-2.289.836.111,-4.309.041.667,242
20210508183500,-2.289.836.111,-4.309.041.667,247
20210508184000,-2.289.836.111,-4.309.041.667,263
20210508184500,-2.289.836.111,-4.309.041.667,232
20210508185000,-2.289.836.111,-4.309.041.667,282
20210508185500,-2.289.836.111,-4.309.041.667,267
,,,
20210508190000,-2.289.836.111,-4.309.041.667,263
20210508190500,-2.289.836.111,-4.309.041.667,263
20210508191000,-2.289.836.111,-4.309.041.667,262
20210508191500,-2.289.836.111,-4.309.041.667,253
20210508192000,-2.289.836.111,-4.309.041.667,272
20210508192500,-2.289.836.111,-4.309.041.667,271
20210508193000,-2.289.836.111,-4.309.041.667,288
20210508193500,-2.289.836.111,-4.309.041.667,292
20210508194000,-2.289.836.111,-4.309.041.667,268
20210508194500,-2.289.836.111,-4.309.041.667,229
20210508195000,-2.289.836.111,-4.309.041.667,251
20210508195500,-2.289.836.111,-4.309.041.667,221
,,,
20210508200000,-2.289.836.111,-4.309.041.667,279
20210508200500,-2.289.836.111,-4.309.041.667,239
20210508201000,-2.289.836.111,-4.309.041.667,246
20210508201500,-2.289.836.111,-4.309.041.667,316
20210508202000,-2.289.836.111,-4.309.041.667,287
20210508202500,-2.289.836.111,-4.309.041.667,239
20210508203000,-2.289.836.111,-4.309.041.667,224
20210508203500,-2.289.836.111,-4.309.041.667,282
20210508204000,-2.289.836.111,-4.309.041.667,265
20210508204500,-2.289.836.111,-4.309.041.667,223
20210508205000,-2.289.836.111,-4.309.041.667,251
20210508205500,-2.289.836.111,-4.309.041.667,231
,,,
20210508210000,-2.289.836.111,-4.309.041.667,205
20210508210500,-2.289.836.111,-4.309.041.667,185
20210508211000,-2.289.836.111,-4.309.041.667,246
